timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-04T11:34:06,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,1a765976-5fc4-46c5-bf19-330109c30931,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7126467909999974,5.047042903102305e-07,7.082109913131319e-07,42.5,0.0,3.0,8.4126442958333e-06,0,5.936600691666172e-07,9.006304364999919e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:34:07,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,c4c7cb6e-54b8-49fa-8094-4ec30867065a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5999522909999087,4.248924982851445e-07,7.082104771647737e-07,42.5,0.0,3.0,7.082264930555167e-06,0,4.998207291665343e-07,7.582085659721701e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:34:08,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,2a25d7f8-5539-44f2-b3cc-89c61ae6f1db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5159044580000227,3.6537514924280404e-07,7.082225082125341e-07,42.5,0.0,3.0,6.090217038890305e-06,0,4.297984725000485e-07,6.520015511390354e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:34:09,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,c8951e57-b1ea-4cbb-8d69-f188cf23510f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.097974000000022,7.776187452492848e-07,7.082305639744377e-07,42.5,0.0,3.0,1.29616185145824e-05,0,9.147665966666332e-07,1.3876385111249037e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:34:10,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,844a5a29-bb58-4486-b41d-e77b6dfb47b6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7085913750001964,5.018424964334079e-07,7.08225521984753e-07,42.5,0.0,3.0,8.364897718056201e-06,0,5.903387500001145e-07,8.955236468056316e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:37:02,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,03d36599-e1a6-43e3-b183-913d7b2b532f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2906126249999943,2.0581163514793797e-07,7.081992227555219e-07,42.5,0.0,3.0,3.4305591645837314e-06,0,2.420908674999586e-07,3.67265003208369e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:37:03,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,2b7786dc-ae8f-41b5-8c04-a563563ea368,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4773260420001861,3.380526339784135e-07,7.08221643558014e-07,42.5,0.0,3.0,5.634795609723635e-06,0,3.976573958334485e-07,6.032453005557083e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:37:04,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,eb7aabf5-a48d-4855-aaa3-df33f8242c32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1310366249999788,8.010620645277507e-07,7.082547521639856e-07,42.5,0.0,3.0,1.3352268775002094e-05,0,9.424556941667108e-07,1.4294724469168805e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:37:16,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,375377d9-b83c-436e-bea5-d38cf0c99e24,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1284814579998965,9.097670912976089e-08,7.080921289812429e-07,42.5,0.0,3.0,1.5165003472205283e-06,0,1.0695312499990449e-07,1.6234534722204331e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:37:17,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,c57810aa-b3a1-46ad-b7b7-0e9598ee80e1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4386814580000191,3.106813531713002e-07,7.082162865686623e-07,42.5,0.0,3.0,5.1785708833315255e-06,0,3.654494091665583e-07,5.5440202924980834e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:37:18,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,d53dca11-fc3a-4c0a-97a4-0c49b101de25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2588991250001982,8.916216860512653e-07,7.082550685315036e-07,42.5,0.0,3.0,1.4861735478472343e-05,0,1.048999653333453e-06,1.59107351318058e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:44:32,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,414f9a1d-46b6-40fc-9ab8-d811b8ef0597,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1107024170000841,7.837805434496965e-08,7.08006712671053e-07,42.5,0.0,3.0,1.3065085437460769e-06,0,9.2125520833406e-08,1.3986340645794827e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:44:33,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,15766054-e58a-4854-9fa2-1f27595f96d7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.538636167000277,3.814777219843756e-07,7.082289407131092e-07,42.5,0.0,3.0,6.358603559027642e-06,0,4.487577783334019e-07,6.8073613373610445e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T11:44:34,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,a4a7274d-ecd5-4f15-86e3-295ed439da4c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1379714170002444,8.059738863410701e-07,7.082549476204436e-07,42.5,0.0,3.0,1.343413342013725e-05,0,9.482411108335024e-07,1.4382374530970752e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:01:34,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,8a449c87-6397-41f0-8cf1-7a8e3b958eb0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0962344579997989,6.81347533890435e-08,7.080078675061054e-07,42.5,0.0,3.0,1.1357893729161284e-06,0,8.005590249998326e-08,1.2158452754161116e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:01:35,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,d3abcba0-f32b-4311-a836-0a510a5f52b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.465495459000067,3.296654368631713e-07,7.082033357990797e-07,42.5,0.0,3.0,5.495009957641629e-06,0,3.877759033332495e-07,5.882785860974878e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:01:37,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,143d128d-142f-4b85-848e-7bfa5665db1e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3631412090003323,9.654534489237617e-07,7.082563732570176e-07,42.5,0.0,3.0,1.609237462777805e-05,0,1.1358672916666516e-06,1.72282419194447e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:23,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,e9e50000-03ad-4666-8506-92dd4efc1295,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1410922919999393,9.990179021222593e-08,7.080598719898099e-07,42.5,0.0,3.0,1.6652951138891266e-06,0,1.1742388916635113e-07,1.7827190030554778e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:24,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,f2c02045-4554-4be1-961b-fae025fd9170,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4533582499998374,3.210727404150625e-07,7.082097665922647e-07,42.5,0.0,3.0,5.351819382639178e-06,0,3.776322566667053e-07,5.7294516393058835e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:26,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,9e48d7f7-e831-487b-a890-08f8ce1bf083,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1308269999999538,8.009120123063442e-07,7.082533511371562e-07,42.5,0.0,3.0,1.3349771899999674e-05,0,9.422749299998638e-07,1.4292046829999535e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:29,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,265db860-3fba-49a0-8a29-9c478a105aa0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.1360233329996845,2.2211307922740305e-06,7.08263477794173e-07,42.5,0.0,3.0,3.70221966395797e-05,0,2.6132499649997956e-06,3.963544660457949e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:30,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,44e3fdac-9169-41e1-80ba-a0648d1fcb1a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0458722499997747,3.239870073344248e-08,7.062810464627644e-07,42.5,0.0,3.0,5.40296006942261e-07,0,3.784958333312716e-08,5.781455902753882e-07,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:30,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,45ba4cbb-2c30-4b75-965e-5eae13b91e6d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0569578749996253,4.0318302058344696e-08,7.078617672904738e-07,42.5,0.0,3.0,6.721261902760667e-07,0,4.7342430833244494e-08,7.194686211093111e-07,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:31,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,3bf74cd0-cf4e-4eeb-a12f-1c3855315ad1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0935684169999149,6.624743102298494e-08,7.080105995920094e-07,42.5,0.0,3.0,1.1043256076378486e-06,0,7.784093750008956e-08,1.1821665451379382e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:31,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,b54fbe76-724a-4936-a6a5-1acea6431965,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0967271659997095,6.848572931944392e-08,7.080299377286581e-07,42.5,0.0,3.0,1.1416277159671355e-06,0,8.048062499976064e-08,1.2221083409668965e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:32,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,3be1d239-a4ef-4dc3-9c9f-575ce605223b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0078409170000668,5.526844444705104e-09,7.04872203679492e-07,42.5,0.0,3.0,9.222795138788974e-08,0,6.397014166547402e-09,9.862496555443717e-08,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:34,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,05d4176e-3a27-4b0e-96ad-edea50f529c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6810522910000143,1.1906095518635134e-06,7.08252538149929e-07,42.5,0.0,3.0,1.9845348437496257e-05,0,1.4007400341665745e-06,2.124608847166283e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:35,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,a4bbaa21-8722-4598-8020-204329fddedf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6631429170001866,4.696528328758153e-07,7.082226482948067e-07,42.5,0.0,3.0,7.828341120835111e-06,0,5.524799658333753e-07,8.380821086668486e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:36,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,f292d824-e473-48f7-9b4d-a1d14e4fc6e5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5410995830002321,3.83165091797159e-07,7.081230587401777e-07,42.5,0.0,3.0,6.387020027088081e-06,0,4.504519441669193e-07,6.837471971255e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:37,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,9c1bc076-e738-484d-8e45-5f5f7f8535f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6626653329999499,4.69316158961869e-07,7.082250052786516e-07,42.5,0.0,3.0,7.822710354862593e-06,0,5.521028816667695e-07,8.374813236529362e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:38,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,7a2e00ff-1d67-40c9-9842-d293fc6190d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6012434579997716,4.2580324291443556e-07,7.082043675468936e-07,42.5,0.0,3.0,7.097491145831075e-06,0,5.008464925000074e-07,7.598337638331082e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:39,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,83c9d503-3711-4538-af7d-9b75b826b435,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6109012500000972,4.326379821797993e-07,7.081962627834374e-07,42.5,0.0,3.0,7.211430989586157e-06,0,5.088706250000996e-07,7.720301614586257e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:41,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,9dadfb46-c01b-4e52-8e14-20676b275f37,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8673146249998354,6.142682245457401e-07,7.082415156389835e-07,42.5,0.0,3.0,1.0238792063885032e-05,0,7.226495133333326e-07,1.0961441577218366e-05,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
2025-02-04T12:08:42,Hackathon 2 - Data/IA - Groupe 1 - Depression_Analysis.ipynb,bd702fd9-90ab-43cb-b986-1d28ecc05bf4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6057937079999647,4.290144323213179e-07,7.081856854170941e-07,42.5,0.0,3.0,7.151299392364764e-06,0,5.04341006666588e-07,7.655640399031351e-06,France,FRA,auvergne rhône-alpes,,,macOS-15.1-arm64-arm-64bit,3.9.6,2.8.3,8,Apple M2,,,,,8.0,machine,N,1.0
